Price,SP500,DE Ratio,Trailing P/E,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Forward P/E,PEG Ratio,Enterprise Value/EBITDA,Revenue,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Short Ratio,Short % of Float,Shares Short (prior 
-0.364668778,1.911046583,-0.565361337,-0.273323595,-0.134456644,-0.531440725,-0.613934408,0.257255943,-0.18964171,-0.234120571,-0.56718797,-0.209820487,-0.039615953,-0.754584333,-0.717851442,-0.348612884,-0.274728854,-0.551571012,-0.395102257,-0.037929045,-0.309633651,0.309691202,-0.314087615,-0.3500704,0.827325834,2.096669558,-0.130271096,0.843148711,1.929977083,-0.263947996
-0.735059018,-1.03048415,-0.573703704,0.148005474,0.316574846,3.773845958,2.232499325,5.613184427,0.950443132,-0.799686905,-0.403457041,1.856897416,-0.045661401,2.349351109,3.988511405,-0.323617717,1.109001416,3.923009204,-0.342642155,-0.037929046,-0.296558865,2.149265191,-0.658501071,-0.348531408,-0.249118258,-0.392377224,0.704201856,-0.239873064,0.092114819,-0.32460193
-0.714188993,-1.113367697,-0.574087813,0.27199033,0.32915527,3.509782742,2.376071479,4.892944773,0.607794682,-0.842833291,-0.368308282,2.072204518,-0.048684126,2.540601086,4.420966931,-0.622707623,1.109001416,3.923009204,-0.328217744,-0.037929049,-0.296560038,2.449796859,-0.767224222,-0.346273241,-0.17638555,-0.394795339,0.798905336,-0.105852512,0.555264531,-0.030500876
-0.708918785,-0.978594016,-0.574399902,0.219598499,0.298869065,3.368244858,2.607639469,4.639201806,0.455893311,-0.836972057,-0.363562458,1.95706703,-0.032361414,1.981065679,3.906695494,-0.599700707,1.109001416,3.923009204,-0.309980981,-0.037929048,-0.29656043,2.117611129,-0.754073721,-0.346273241,-0.215549316,-0.3939893,0.987771134,0.151670522,0.016326684,-0.042137969
-0.726626685,-0.583540225,-0.489763887,0.259921008,0.235501004,2.341567072,2.75954807,2.728322073,0.066886542,-0.832372913,-0.391889095,0.744669285,-0.067425016,1.222526918,2.788544719,-0.652531403,1.109001416,3.923009204,-0.299524721,-0.037929048,-0.31006666,1.917135404,-0.754073721,-0.342250445,-0.223382069,-0.3625538,0.646297442,-0.499771147,-0.364719215,-0.223747133
0.197135429,1.592796417,0.456248536,0.243462841,0.173064827,1.580008755,2.247319676,0.860383458,0.09638729,-0.756283823,0.616598511,0.386591699,-0.078306823,1.15791544,2.488553047,-0.465067644,-0.35116498,0.140659838,-0.235741535,-0.037929051,0.011463696,-0.214238098,-0.619697834,-0.245449763,-0.269259624,-0.452830108,1.217224137,0.707431697,0.140535016,1.780653816
0.250259129,2.044817157,0.346417373,0.198477185,0.157222812,1.807103121,2.175996736,0.657389084,0.110862813,-0.753075118,0.661387225,0.431495319,-0.077702279,1.274216101,2.582056945,-0.422462244,0.033379651,-0.230375898,-0.227376527,-0.037929051,0.00285826,-0.174215721,-0.595156407,-0.237570354,-0.258069976,-0.452830108,1.217224137,0.435997668,0.182639535,1.551438366
-0.548704452,-0.706802624,-0.559359634,-0.178689136,-0.086930599,-0.358215255,-0.011857634,-0.712822941,-0.104804152,-0.274207992,-0.342947785,-0.073958252,-0.028129601,-0.069702657,-0.141244074,-0.184156041,-0.348012975,-0.534957472,-0.380037923,-0.037929051,0.005205197,-0.287733736,-0.248844464,-0.303470862,-1.158836603,1.226954054,-0.959332421,-0.208997443,-0.389981926,-0.366213351
-0.199605853,-0.550894417,0.65478487,-0.254671006,-0.059440043,-0.037114383,0.002962717,-0.088224867,0.000372431,-0.387710581,-0.235276902,-0.217880111,-0.03054778,-0.108469545,-0.180204031,-0.189552725,-0.355104986,-0.341132834,-0.3948649,-0.037929052,0.007552134,-0.432541974,-0.436331703,0.53031382,-0.929448828,-0.507640724,-0.200622253,-0.48009218,-0.448928253,-0.131355674
0.063272138,1.592796417,0.565599564,-0.153727583,-0.022630655,-0.141683417,-0.051687328,-0.080417391,-0.072371652,-0.319258209,-0.121525433,0.19316072,-0.001529627,0.010415576,-0.129556087,-0.155468405,-0.452029145,-0.418662689,-0.351680546,-0.037929051,0.005205197,-0.367050811,-0.39928804,-0.256194411,-1.130862484,-0.508446763,-0.211445508,-0.344375165,-0.406823734,-0.057654091
0.049358788,1.911046583,0.565599564,-0.158939336,-0.020766888,-0.141683417,-0.051687328,-0.080417391,-0.072371652,-0.319258209,-0.126419564,0.172435972,-0.000320537,-0.007675638,-0.141244074,-0.155468405,-0.452029145,-0.418662689,-0.351680546,-0.037929051,0.005205197,-0.367050811,-0.39928804,-0.256194411,-1.119672836,-0.508446763,-0.211445508,-0.378304419,-0.448928253,-0.177551403
-0.670551668,-1.059115348,-0.449288402,-0.49989769,-0.19642688,3.583720443,0.340125711,-0.950950956,-0.159591257,-0.7935048,-0.316104218,-1.086016768,-0.112161335,-0.644744819,-0.19968401,-0.331570725,-0.329888945,0.112970604,0.234790165,-0.037929045,-0.221274214,0.89183487,-0.275654815,0.335119382,0.424498523,-0.489101839,0.297247472,-0.785455462,-0.385771474,0.227630984
-0.643568202,-0.440501679,-0.44952847,-0.483713826,-0.190369639,3.32493849,0.542052998,-0.863116852,-0.171684732,-0.787301304,-0.285256362,-0.874163791,-0.103093162,-0.612439079,-0.121764095,-0.328730365,-0.440209126,0.799663607,0.241063921,-0.037929045,-0.21970959,0.939134042,-0.265004762,0.409615608,0.21189522,-0.489101839,0.297247472,-0.751526209,-0.364719215,0.351407327
-0.639141227,0.241986857,-0.441486188,-0.449974584,-0.191767464,2.513736289,0.562430981,-0.855309376,-0.224639492,-0.785376081,-0.298307378,-0.745209805,-0.019665973,-0.666712721,-0.168516044,-0.428142964,-0.048572483,-0.45188977,0.178326361,-0.037929046,-0.21658034,0.76812934,-0.259448213,-0.245449763,0.379739933,-0.489101839,0.248542825,-0.95510173,-0.575241811,0.199772491
-0.632816977,0.57009663,-0.441486188,-0.443391317,-0.190369639,2.513736289,0.530937734,-0.86702059,-0.224639492,-0.785376081,-0.288074195,-0.706063059,1.300659988,-0.613731309,-0.121764095,-0.428142964,-0.048572483,-0.45188977,0.178326361,-0.037929046,-0.21658034,0.76812934,-0.259448213,-0.245449763,0.726619006,-0.489101839,0.248542825,-0.785455462,-0.448928253,-0.005110857
-0.624595452,0.557226965,-0.441486188,-0.439002473,-0.189903697,2.513736289,0.530937734,-0.86702059,-0.224639492,-0.785376081,-0.281845301,-0.69915481,0.405933605,-0.607270161,-0.113972104,-0.428142964,-0.048572483,-0.45188977,0.178326361,-0.037929046,-0.21658034,0.76812934,-0.259448213,-0.245449763,0.603532883,-0.489101839,0.248542825,-0.615809194,-0.364719215,0.323548834
-0.658324785,0.118488813,-0.399714336,-0.439276776,-0.19642688,2.132429004,0.388291853,-0.943143481,-0.256705524,-0.784520427,-0.312841464,-0.809686798,0.088547556,-0.684803935,-0.230851976,-0.476429084,-0.165196675,-0.822925506,0.284980213,-0.037929044,-0.186461317,1.262951457,-0.25203948,-0.238644819,0.625912178,-0.489101839,-0.01662692,-0.649738448,-0.406823734,0.416292931
-0.669708435,0.56655403,-0.394672906,-0.431047692,-0.200154413,1.777528041,0.276212945,-1.011458895,-0.287122445,-0.78473434,-0.339091803,-0.817746422,0.084920287,-0.710648527,-0.277603924,-0.524715204,-0.160468667,-0.568184553,0.232698913,-0.037929045,-0.182549755,1.06647797,-0.240000289,-0.237928509,0.726619006,-0.489101839,-0.01662692,-0.581879941,-0.427875994,0.345059822
-0.648627602,1.49668938,-0.382309397,-0.354242914,-0.19642688,1.037094782,0.116894168,-1.05830375,-0.329632841,-0.778744758,-0.323371261,-0.616255818,-0.089793176,-0.612439079,-0.22695598,-0.604245283,-0.13210062,-0.075316187,0.211786393,-0.037929045,-0.173162008,1.06647797,-0.226571962,-0.244733453,0.603532883,-0.487489762,-0.03827343,-0.446162926,-0.385771474,0.215993892
-0.608784827,1.911046583,-0.412798048,-0.306239928,-0.189437755,1.094132437,0.097442457,-1.073918702,-0.328166965,-0.779386499,-0.273540109,-0.539113702,-0.086770451,-0.45737153,-0.075012146,-0.598564563,-0.433117114,-0.529419625,0.174143857,-0.037929045,-0.195457908,1.139245928,-0.232591557,-0.249747622,0.625912178,-0.487489762,-0.03827343,-0.412233673,-0.301562436,0.386671242
-0.361295844,1.437537493,-0.056656996,-0.394565423,-0.168936324,-0.812403987,-1.431832549,-1.458436892,-0.182129096,1.186480065,-0.03016832,-1.039961773,-0.115788604,-1.031121462,-0.943819195,-0.101501566,0.043623668,-0.640176561,2.300947141,-0.037929015,0.317738962,-0.265175669,-0.027462274,0.019943042,0.726619006,4.389042954,-1.694231427,0.944936472,0.856311843,1.869518883
-0.266642903,2.126343042,-0.002161534,-0.343545106,-0.157287784,-0.818741504,-1.471662243,-1.516992961,-0.199536371,1.242739359,0.083286536,-0.897191288,-0.108534066,-0.801104597,-0.912651229,-0.101501566,-0.382685032,-0.706630723,2.111688835,-0.037929018,0.410442969,-0.268814067,-0.003846939,-0.040226987,0.737808654,4.389042954,-1.694231427,0.911007218,0.814207324,1.813449257
-0.866603418,-1.271636673,-0.574267864,-0.085700494,-0.074350175,-0.602209667,-0.553726731,0.833057292,-0.123127599,-0.519780877,-0.601838715,0.019303113,-0.077702279,-0.476754974,-0.581491592,-0.673266031,-0.426813104,0.090819217,-0.43022793,-0.037929053,-0.309683327,-0.213510419,-0.652898217,-0.359295754,-0.634042134,2.839837023,-1.519977024,11.58752545,1.555246862,-0.567202575
-0.848473901,-0.728526619,-0.573463636,0.11207181,-0.016107472,-0.590590885,-0.670436998,0.690570857,-0.128074929,-0.462708712,-0.60051285,0.689403291,-0.051102305,0.081488203,-0.410067779,-0.616174795,-0.270000847,0.146197685,-0.429545177,-0.037929052,-0.309463889,-0.137467902,-0.596267717,-0.359127064,0.139162511,1.901608249,-1.24506635,1.492215332,0.001590103,-0.567211109
1.037417444,-0.669611103,-0.296485046,1.822898242,0.127402548,-0.550453276,-0.325863829,0.220170432,-0.254873179,-0.541942333,-0.391295867,2.340474864,-0.055938664,3.100136492,1.440530194,-0.638329603,1.158645497,6.171375006,-0.422261346,-0.037929052,-0.293249684,0.036811358,-0.353909553,0.153534831,0.066429802,1.49697694,0.378421884,0.537785428,2.287865497,-0.02485865
0.485521229,-0.282291075,-0.296485046,1.093801456,0.004393959,-0.550453276,-0.325863829,0.220170432,-0.254873179,-0.541942333,-0.453733115,1.11656337,-0.079515913,1.599857955,0.634059077,-0.638329603,1.158645497,6.171375006,-0.422261346,-0.037929052,-0.293249684,0.036811358,-0.353909553,0.002751605,-0.705655878,1.49697694,0.378421884,0.36813916,2.603649391,-0.031911433
0.066012646,-0.188368249,-0.209220285,0.278573597,-0.069224817,-0.445884242,-0.279550231,0.333378833,-0.198253729,-0.50557701,-0.501043048,-0.362953346,-0.113370425,0.511800652,0.088619675,-0.558799524,0.945885148,4.194363698,-0.428866566,-0.037929053,-0.286874621,0.135048102,-0.330294218,-0.359701158,-0.47067328,1.49697694,0.378421884,0.062775878,4.982554728,0.464957134
-0.525515536,0.301375109,-0.327213765,-0.424738729,-0.177789215,-0.239914934,-0.214711193,0.432924151,-0.10223887,-0.407390638,-0.562590453,-1.113649765,-0.132111315,-0.857962699,-0.671099494,-0.340091804,-0.132888622,1.198388577,-0.414961831,-0.037929051,-0.292464634,0.12049451,-0.262689533,-0.350906333,-0.683276583,0.744943051,0.313482354,0.571714682,4.519405016,0.419466683
-0.399662961,0.737043389,-0.352180849,-0.358083153,-0.159617492,-0.232521163,-0.24620444,0.393886772,-0.165088291,-0.392630596,-0.548649595,-0.69224656,-0.113370425,-0.708064068,-0.589283583,-0.314528565,-0.229024779,0.340022323,-0.415694815,-0.037929052,-0.293706163,0.156878489,-0.244167702,-0.348445809,-0.806362706,0.965797591,0.264777707,0.843148711,7.214094247,0.873313274
-0.138682245,0.632908577,-0.296485046,-0.224772003,-0.123274045,-0.248364956,-0.240646808,0.343138178,-0.161240367,-0.360543546,-0.521806028,-0.421673464,-0.100674983,-0.419896872,-0.410067779,-0.283284605,-0.293640885,0.993488246,-0.424133017,-0.037929053,-0.289275537,0.185985673,-0.217774092,-0.342588901,-0.862310943,0.965797591,0.264777707,3.625347507,8.414073045,1.185751564
0.114709371,1.199277562,-0.291683683,-0.08926643,-0.088328423,-0.248364956,-0.240646808,0.343138178,-0.161240367,-0.360543546,-0.499263364,-0.037114256,-0.089793176,-0.160158728,-0.258123946,-0.283284605,-0.293640885,0.993488246,-0.424133017,-0.037929053,-0.288923106,0.185985673,-0.217774092,-0.342588901,-0.817552353,0.965797591,0.264777707,1.352087515,7.087780689,0.561932901
0.264383288,1.592796417,-0.355781871,0.000430579,-0.069690759,-0.285333807,-0.217490009,0.497335828,-0.167470339,-0.330595633,-0.480724989,0.205825843,-0.085561362,-0.09167056,-0.195788014,-0.271923165,-0.44257313,0.029902902,-0.419925418,-0.037929052,-0.293547354,0.095025725,-0.195547894,-0.335245293,-0.817552353,0.949676821,0.600298609,2.641399152,7.929871074,0.631402815
0.747345178,2.06506603,-0.401874949,0.179550294,-0.006788639,-0.212452359,-0.11837891,0.702282071,-0.151528941,-0.308134699,-0.427927697,0.756183034,-0.068634106,0.246893589,0.073035692,-0.192393085,-0.132888622,-0.086391881,-0.407101861,-0.03792905,-0.296346858,0.233284846,-0.16081946,-0.334189452,-0.795173058,0.949676821,0.600298609,2.912833181,7.214094247,0.570043602
-0.735480635,-0.993942631,-0.557379072,-0.194050091,-0.155424017,-0.816628999,-0.993705912,-0.170203364,-0.269898405,-0.328285366,-0.588395872,-0.273146105,-0.095234079,-0.631822523,-0.807459344,-0.627536235,4.678647272,0.312333089,-0.408803094,-0.037929046,-0.31006666,-0.132374145,-0.418411831,-0.357312292,-0.042109779,4.602643147,-2.259205333,2.5073786,1.553141636,-0.498100394
-0.738853568,-1.174231066,-0.556406796,-0.208862441,-0.158219667,-0.832472792,-1.016862711,-0.191673923,-0.273746329,-0.294187528,-0.588840793,-0.293870853,-0.098861348,-0.649913737,-0.815251336,-0.621855515,-0.299944896,0.090819217,-0.413524096,-0.037929048,-0.31006666,-0.102903122,-0.409891788,-0.3554241,-0.101414911,4.666320186,-1.925307919,2.688560815,1.883662112,-0.485405384
-0.72472941,-0.734017072,-0.575600242,-0.180883558,-0.147503009,-0.845147826,-1.037240694,-0.211192613,-0.265684013,-0.256089504,-0.58910908,-0.158008618,-0.097047714,-0.593055636,-0.807459344,-0.613334435,-0.299944896,0.090819217,-0.419608593,0.110420306,-0.307171323,-0.293191333,-0.441610425,-0.354835651,-0.054418391,6.065602962,-1.683949335,0.018667848,6.750944536,-0.469536623
-0.679616427,-0.900787279,-0.576560515,-0.040440535,-0.130729111,-0.891622952,-1.107637363,-0.340015965,-0.28199188,-0.211338766,-0.585281425,-0.084320626,-0.095234079,-0.39792897,-0.780187374,-0.621287443,-0.434693117,0.090819217,-0.412348812,-0.037929047,-0.308638158,-0.24661984,-0.408873088,-0.354472482,-0.049942532,6.070439193,-1.576257949,1.278121742,7.873029973,-0.429688398
-0.465013544,-0.097338748,-0.526830404,-0.422270003,-0.185710222,-0.800785206,-0.990000824,-0.220951957,-0.220974803,0.548803436,-0.554730182,-0.904099538,-0.083747727,-0.997523493,-0.897067246,-0.138426245,-0.454393149,-0.695555029,-0.383948564,-0.037929047,-0.305188943,-0.352497219,0.087836127,-0.327950751,-0.526621517,-0.381898724,-3.691121954,2.030672587,6.140429007,0.86661313
-0.476818811,0.562009043,-0.526830404,-0.426384545,-0.186642106,-0.800785206,-0.990000824,-0.220951957,-0.220974803,0.548803436,-0.555620024,-0.922521536,-0.084956817,-1.007861329,-0.900963242,-0.138426245,-0.454393149,-0.695555029,-0.383948564,-0.037929047,-0.305188943,-0.352497219,0.087836127,-0.327950751,-0.034277026,-0.381898724,-3.691121954,3.896781536,8.68775242,1.217841727
-0.797458285,0.170733498,0.176809248,-0.028371213,-0.230440618,-1.127167341,-0.874216829,-1.606778934,-0.448918478,-0.448889889,-0.566891356,-1.366952238,-0.068029561,-0.668004951,-0.768499387,-0.868398762,-0.306248906,-0.529419625,0.194010751,-0.037929029,0.080307178,-0.112362957,0.486518549,-0.268729833,0.782567244,-0.494744109,0.340540491,-0.751526209,-0.364719215,-0.210699484
-0.66401661,2.015241214,0.047292499,-0.266740328,-0.222985552,-0.839866562,-0.252688344,-1.534559782,-0.410256005,-0.458088177,-0.523437405,-0.871861041,-0.03054778,-0.704187379,-0.674995489,-0.712178963,0.510120433,-0.806311965,0.138592573,-0.037929031,0.046276593,-0.101447763,0.619875735,-0.31421551,0.905653367,-0.493132032,0.226896315,-0.547950687,-0.154196619,-0.064001596
0.121666046,-0.68726212,-0.369825855,-0.23245248,-0.101374789,-0.768041367,-0.932571963,0.245544729,-0.123310833,0.77448235,-0.478796998,-0.209820487,-0.040825042,-0.348824246,-0.749019408,0.054718234,-0.346436972,-0.202686664,-0.374307892,-0.037929046,-0.290508853,0.014980971,-0.046447151,-0.057776578,-0.168552796,-0.305325069,-0.184387371,0.232422146,-0.04893532,-0.380671556
0.247518621,-0.271251797,-0.369825855,-0.176769016,-0.081805241,-0.768041367,-0.932571963,0.245544729,-0.123310833,0.77448235,-0.462483228,-0.010632634,-0.026315966,-0.205386763,-0.713955447,0.054718234,-0.346436972,-0.202686664,-0.374307892,-0.037929046,-0.290508853,0.014980971,-0.046447151,-0.337937901,-0.123794206,-0.305325069,-0.184387371,0.775290204,-0.09103984,-0.384903226
0.677146003,2.016245047,-0.220263418,-0.115325194,-0.044529911,-0.717341229,-0.883479549,0.149903149,-0.081350141,0.902830548,-0.414431759,0.149408474,-0.024502331,0.007831117,-0.639931528,0.245022353,-0.455969152,-0.800774119,-0.342197764,-0.037929042,-0.274286043,-0.094170967,0.011896618,-0.329239393,-0.392345747,-0.290816377,0.075370747,0.978865725,0.098430497,-0.360571124
-0.525937152,-0.694228416,-0.573079527,-0.159487941,-0.066429167,-0.509259414,-0.557431819,0.442683496,-0.064309335,-0.544487905,-0.315955911,-0.107348123,-0.084352272,-0.57884111,-0.585387588,-0.596860347,0.445504327,-0.29683006,-0.144772073,-0.037929047,-0.236138148,0.280220179,-0.631598111,-0.28520496,0.561012223,1.550981517,-0.641128727,-0.053262169,-0.011041253,0.31261702
-0.545963944,-0.650484242,-0.576344453,-0.170734355,-0.089260307,-0.506090656,-0.56298945,0.487576483,-0.09527596,-0.536658665,-0.33182476,-0.252421358,-0.078306823,-0.633114752,-0.624347545,-0.590043483,-0.374017017,-0.690017183,-0.157319585,-0.037929047,-0.29000035,0.235104045,-0.589785076,-0.301680087,0.565488082,1.596925709,-0.582141988,-0.434287687,-0.356298311,-0.131003035
-0.544066669,-0.350238919,0.171047613,-0.362197695,-0.074816116,-0.53355323,-0.552800459,0.944313824,0.03482051,-0.332520856,-0.466932438,-0.5529302,-0.051102305,-0.912236341,-0.764603391,-0.436664044,-0.180168699,-0.72878211,-0.281749079,-0.037929048,-0.245134739,-0.068702182,-0.651647993,-0.307768721,0.279033105,2.282058405,-0.595671056,0.164563639,0.582632468,0.423698353
-0.229329828,0.531133809,-0.103470279,-0.18307798,0.014178734,-0.545172012,-0.553726731,0.997014287,0.152823506,-0.224280543,-0.350214828,-0.175279241,-0.040825042,-0.527151927,-0.593179579,-0.348612884,0.003435602,-0.402049149,-0.245152169,-0.037929046,-0.261172142,-0.068702182,-0.598397728,-0.289860974,0.223084867,2.47389556,-1.006954742,-0.717596955,-0.322614695,-0.32460193
-0.153860445,1.875508903,-0.060498086,-0.200633358,0.050988122,-0.475459323,-0.451836815,1.500596484,0.258183323,-0.198824817,-0.334642593,-0.257026857,-0.062588657,-0.541366453,-0.5736996,-0.269082805,0.01446762,-0.263602979,-0.272338445,-0.037929047,-0.261172142,-0.097809365,-0.614141285,-0.290219129,0.234274515,2.483568021,-1.22341984,-0.48009218,-0.133144359,-0.225862967
-0.542380202,-1.083673574,-0.525029893,0.128804279,0.035146107,1.68140903,1.630422551,2.38869687,-0.039206214,-0.765139849,-0.527293387,0.776907782,-0.037197773,0.896885065,1.748313857,-0.459954996,-0.268424844,0.450779259,-0.398301872,-0.037929048,-0.31006666,0.848174094,-0.542276579,-0.353001182,-0.177504514,2.704422561,-2.80090924,3.644008596,1.759453781,-0.32460193
-0.488202461,-0.683484601,-0.539289939,0.140324996,0.101775759,1.914840914,1.694335316,2.81030057,0.017046767,-0.75373825,-0.512462687,1.062448751,-0.029943235,1.205727934,2.196353367,-0.377016484,-0.268424844,0.450779259,-0.39190055,-0.037929047,-0.31006666,0.415932421,-0.537275684,-0.351515555,-0.117080418,2.623818714,-2.625031348,0.741021658,1.108938958,-0.364450155
-0.53626676,-0.581474188,-0.534092465,0.094242129,0.037009873,1.608527583,1.681367509,2.404311822,-0.027112739,-0.743812656,-0.520471265,0.3773807,-0.060170478,1.073920517,1.689873921,-0.394058644,-0.268424844,0.450779259,-0.397366037,-0.037929048,-0.31006666,0.573475051,-0.50365856,-0.351515555,-0.091344228,2.623818714,-2.599596699,1.341569446,1.262620454,-0.359865846
-0.597822794,-0.900787279,-0.533984434,-0.11889113,-0.018903122,1.653946456,1.681367509,2.52337583,-0.011537809,-0.737438029,-0.540344403,-0.141889369,-0.074679554,0.271445951,0.980802698,-0.362814684,-0.346436972,0.999026092,-0.397366037,-0.037929048,-0.31006666,0.57674961,-0.503519646,-0.352217897,-0.094701123,2.628654945,-2.597432048,2.172496867,1.275251809,-0.336591662
0.148649513,-0.753852307,-0.577304726,-0.073356869,-0.108829855,-0.694103666,-0.837165951,0.188940529,-0.227754478,0.277667868,-0.522844177,0.022757238,-0.039615953,-0.18341886,-0.628243541,-0.126780769,-0.408689074,-0.806311965,-0.389065858,-0.037929045,-0.309695844,0.212182138,0.102838764,-0.342999347,-0.2636648,0.72479209,-0.335912939,-0.578826308,-0.509979806,-0.567186953
0.16298448,-0.638854774,-0.577304726,-0.065950694,-0.105102322,-0.694103666,-0.837165951,0.188940529,-0.227754478,0.277667868,-0.521806028,0.045784735,-0.059565933,-0.156282039,-0.616555553,-0.127064805,-0.408689074,-0.806311965,-0.389065858,-0.037929045,-0.309695453,0.212182138,0.102838764,-0.342999347,-0.235690681,0.72479209,-0.374876657,-0.578826308,-0.509979806,-0.567186953
0.224329704,-0.493867655,-0.577304726,-0.092558063,-0.108829855,-0.641291023,-0.800115072,0.352897523,-0.209064563,0.283229623,-0.51676359,0.14595435,-0.054729574,-0.148528662,-0.597075575,-0.041854006,-0.408689074,-0.806311965,-0.385344475,-0.037929044,-0.309695453,0.22564421,0.15340341,-0.342999347,-0.235690681,0.723986051,-0.232009692,-0.575772675,-0.560505229,-0.56718519
0.062639713,-0.804857514,-0.577316729,-0.182255072,-0.127001578,-0.632841,-0.801967616,0.407549854,-0.204300467,0.306032819,-0.528034922,-0.095834374,-0.065611381,-0.333317491,-0.659411506,-0.013450406,-0.258180827,-0.379897762,-0.39159209,-0.037929045,-0.309695453,0.263847388,0.179843279,-0.345142546,-0.415844007,0.743330974,-0.298031547,-0.818706131,-0.636293364,-0.567192207
0.045775046,-0.650484242,-0.577316729,-0.195695908,-0.129331286,-0.632841,-0.802893888,0.274822764,-0.204483701,0.328878799,-0.53011122,-0.143040744,-0.068029561,-0.373247385,-0.671099494,-0.013450406,-0.336980957,-0.352208528,-0.39159209,-0.037929045,-0.309695844,0.263847388,0.179843279,-0.348021037,-0.477387068,0.805395936,-0.330501312,-0.921172477,-0.575241811,-0.567201254
2.716084199,-0.303248323,-0.300326135,-0.073631171,0.004859901,-0.3751153,-0.367546067,1.365917524,0.018695877,1.515479279,-0.407609637,0.342839454,-0.062588657,0.02850679,-0.351627843,1.585672267,-0.299944896,-0.208224511,-0.392516424,-0.037929043,-0.286306662,-0.05414859,0.781941761,-0.335903581,-0.157363149,0.702223013,-0.022038547,0.571714682,0.077378237,-0.471652457
2.831185548,0.093458583,-0.358662688,-0.120811249,-0.016573414,-0.3751153,-0.388850322,1.403003035,0.006235934,1.674631045,-0.410130856,-0.04517388,-0.069238651,-0.073579346,-0.402275788,1.758934226,-0.318856927,0.074205676,-0.394806345,-0.037929044,-0.289582204,0.062280144,0.932431641,-0.333414046,-0.269259624,0.665951282,-0.260150155,0.300280653,0.182639535,-0.513263878
4.380205178,2.126343042,-0.370906162,0.069554879,0.034680165,-0.406802886,-0.366619795,1.326880145,-0.042504434,1.881271643,-0.332269681,0.428041194,-0.054125029,0.295998313,-0.22695598,1.878229346,-0.363773001,-0.612487327,-0.379460737,-0.037929039,-0.288418514,0.338798386,1.179698091,-0.327955407,-0.056656321,0.516834165,-0.184387371,-0.242587404,-0.322614695,-0.523843052
0.171627621,0.261231902,-0.157845708,-0.045103682,-0.032415429,-0.081477004,-0.00537373,0.591025539,-0.090878333,-0.435199415,0.110723331,-0.238604859,-0.094629534,-0.033520229,-0.01657221,-0.263402085,0.700816746,1.403288909,-0.233650283,-0.037929049,-0.160645011,0.386097559,-0.350668232,1.365889275,0.625912178,-0.501192416,0.405480021,-0.48009218,-0.217353397,0.247378777
-0.175362895,-0.419544431,-0.206459502,-0.291153275,-0.106500147,-0.071970728,0.1224518,0.954073169,-0.028028911,-0.357762669,-0.096758164,-0.740604305,-0.120020418,-0.61114685,-0.398379792,-0.146947325,-0.264484838,1.403288909,-0.202281503,-0.037929049,-0.160645011,0.287860815,-0.28167441,0.864830526,0.514015703,-0.501192416,0.405480021,-0.819384716,-0.259457917,0.228688901
-0.150276703,-0.282291075,-0.206459502,-0.291153275,-0.106500147,-0.071970728,0.1224518,0.954073169,-0.028028911,-0.357762669,-0.096758164,-0.740604305,-0.120020418,-0.625361375,-0.410067779,-0.146947325,-0.264484838,1.403288909,-0.202281503,-0.037929049,-0.160645011,0.287860815,-0.28167441,0.864830526,0.514015703,-0.501192416,0.405480021,-0.819384716,-0.259457917,0.228688901
-0.197286961,-0.16688062,-0.206459502,-0.312823195,-0.118148687,-0.071970728,0.1224518,0.954073169,-0.028028911,-0.357762669,-0.126419564,-0.814292297,-0.121834053,-0.67188164,-0.441235745,-0.146947325,-0.264484838,1.403288909,-0.202281503,-0.037929049,-0.160645011,0.287860815,-0.28167441,-0.244375298,0.514015703,-0.499580339,0.410891648,-0.819384716,-0.259457917,0.247378777
-0.218578603,0.257749115,-0.139600531,-0.350128373,-0.12467187,-0.033945625,0.161355222,1.059474094,-0.010621637,-0.314766022,-0.126419564,-0.899494038,-0.125461322,-0.733908659,-0.480195703,-0.056055806,-0.073788525,1.209464271,-0.132224561,-0.037929047,-0.121529396,0.284222417,-0.240000289,-0.227900171,0.760187949,-0.499580339,0.410891648,-0.887243223,-0.406823734,-0.023095454
-0.202978786,0.594949589,-0.139600531,-0.353145703,-0.12746752,-0.033945625,0.161355222,1.059474094,-0.010621637,-0.314766022,-0.131017081,-0.909856412,-0.126065867,-0.751999873,-0.495779686,-0.056055806,-0.073788525,1.209464271,-0.132224561,-0.037929047,-0.121529396,0.284222417,-0.240000289,-0.227900171,0.760187949,-0.499580339,0.410891648,-0.853313969,-0.427875994,-0.02909032
-0.256313294,0.28939109,-0.160006321,-0.378930164,-0.137252294,-0.059295693,0.128009432,1.069233439,-0.014652795,-0.279470268,-0.153708052,-0.83616842,-0.123043143,-0.808857975,-0.54642763,-0.021971486,-0.287336875,0.827352841,-0.141635195,-0.037929047,-0.121529396,0.276945621,-0.208976222,-0.221811537,0.737808654,-0.499580339,0.410891648,-0.819384716,-0.364719215,-0.015690032
